!  
! R    D    M    P
4001
2.558114804672858 10604722621.624987 1204650537560.9053 -1077313109915.9917
2.561505475807386 10560465863.375824 1207605161250.975 -1076688995660.5918
2.56490064113065 10516382623.945576 1210559167985.1404 -1076064180852.7605
2.568300306599505 10472472278.989288 1213512554753.8914 -1075438668759.8872
2.5717044781787 10428734206.141506 1216465318551.49 -1074812462643.0674
2.575113161840891 10385167785.011185 1219417456375.9805 -1074185565757.1058
2.578526363566649 10341772397.176634 1222368965229.1973 -1073557981350.5244
2.5819440893444727 10298547426.18045 1225319842116.7737 -1072929712665.5657
2.5853663451708 10255492257.524462 1228270084048.153 -1072300762938.1991
2.588793137050014 10212606278.664722 1231219688036.5916 -1071671135398.1268
2.5922244709944575 10169888879.00643 1234168651099.1736 -1071040833268.7886
2.595660353024444 10127339449.89892 1237116970256.8167 -1070409859767.3672
2.5991007891682645 10084957384.630667 1240064642534.2795 -1069778218104.7952
2.6025457854622003 10042742078.424261 1243011664960.1724 -1069145911485.7588
2.605995347950535 10000692928.431381 1245958034566.9646 -1068512943108.7039
2.6094494826855628 9958809333.72784 1248903748390.9937 -1067879316165.8424
2.6129081957276 9917090695.308578 1251848803472.4727 -1067245033843.1565
2.6163714931449955 9875536416.082687 1254793196855.4995 -1066610099320.4054
2.6198393810141414 9834145900.86845 1257736925588.0642 -1065974515771.1301
2.6233118654194842 9792918556.388361 1260679986722.059 -1065338286362.6589
2.6267889524535355 9751853791.264183 1263622377313.2854 -1064701414256.1136
2.630270648216881 9710951016.01201 1266564094421.4614 -1064063902606.4146
2.633756958818193 9670209643.037323 1269505135110.2314 -1063425754562.2859
2.637247890374241 9629629086.63004 1272445496447.1748 -1062786973266.2625
2.6407434490099018 9589208762.959618 1275385175503.8118 -1062147561854.6937
2.64424364085817 9548948090.070152 1278324169355.6128 -1061507523457.7504
2.6477484720601705 9508846487.875422 1281262475082.008 -1060866861199.4299
2.6512579487651666 9468903378.15404 1284200089766.3926 -1060225578197.5619
2.654772077130572 9429118184.544552 1287137010496.1353 -1059583677563.8136
2.6582908633219633 9389490332.540537 1290073234362.589 -1058941162403.696
2.6618143135130885 9350019249.485748 1293008758461.096 -1058298035816.5686
2.665342433885878 9310704364.569246 1295943579890.996 -1057654300895.6464
2.6688752306304577 9271545108.820547 1298877695755.6355 -1057009960728.0038
2.672412709945156 9232540915.104765 1301811103162.3733 -1056365018394.582
2.6759548780365194 9193691218.117764 1304743799222.592 -1055719476970.1931
2.679501741119319 9154995454.381353 1307675781051.7012 -1055073339523.5271
2.6830533054165637 9116453062.23844 1310607045769.148 -1054426609117.1567
2.686609577159512 9078063481.848206 1313537590498.4255 -1053779288807.5431
2.6901705625876797 9039826155.181326 1316467412367.0767 -1053131381645.0419
2.693736267948854 9001740526.015148 1319396508506.7063 -1052482890673.9087
2.697306699499104 8963806039.928894 1322324876052.9868 -1051833818932.3049
2.7008818635027887 8926022144.298912 1325252512145.6628 -1051184169452.3032
2.7044617662325723 8888388288.293856 1328179413928.5645 -1050533945259.8931
2.7080464139694325 8850903922.869942 1331105578549.6104 -1049883149374.9872
2.711635813002671 8813568500.7662 1334031003160.8162 -1049231784811.4264
2.7152299696299287 8776381476.499681 1336955684918.3035 -1048579854576.9861
2.7188288901571904 8739342306.360765 1339879620982.3052 -1047927361673.3815
2.7224325808988006 8702450448.4084 1342802808517.173 -1047274309096.2733
2.7260410481774735 8665705362.465364 1345725244691.3867 -1046620699835.2742
2.729654298324304 8629106510.113564 1348646926677.5596 -1045966536873.9532
2.7332723376787773 8592653354.68933 1351567851652.4448 -1045311823189.843
2.736895172588783 8556345361.278692 1354488016796.9463 -1044656561754.4447
2.7405228094106224 8520181996.712714 1357407419296.1208 -1044000755533.2339
2.7441552545090246 8484162729.562775 1360326056339.1904 -1043344407485.6664
2.7477925142571524 8448287030.1359215 1363243925119.5447 -1042687520565.184
2.751434595036617 8412554370.470184 1366161022834.7507 -1042030097719.2205
2.7550815032374882 8376964224.329911 1369077346686.56 -1041372141889.2069
2.7587332452583055 8341516067.201132 1371992893880.914 -1040713656010.5784
2.7623898275060887 8306209376.286903 1374907661627.951 -1040054643012.7782
2.7660512563963517 8271043630.502655 1377821647142.0164 -1039395105819.2655
2.7697175383531096 8236018310.471605 1380734847641.664 -1038735047347.5198
2.7733886798088934 8201132898.520102 1383647260349.668 -1038074470509.0474
2.7770646872047604 8166386878.6730175 1386558882493.0269 -1037413378209.3871
2.7807455669903045 8131779736.649167 1389469711302.9707 -1036751773348.1162
2.7844313256236686 8097310959.85669 1392379744014.9683 -1036089658818.8556
2.788121969571556 8062980037.388468 1395288977868.734 -1035427037509.2767
2.79181750530924 8028786460.017556 1398197410108.2334 -1034763912301.1066
2.7955179393205793 7994729720.192598 1401105037981.6914 -1034100286070.1335
2.7992232780980237 7960809312.03328 1404011858741.5977 -1033436161686.2142
2.8029335281426295 7927024731.325768 1406917869644.7124 -1032771542013.2787
2.8066486959640713 7893375475.518148 1409823067952.0767 -1032106429909.3353
2.810368788080649 7859861043.715925 1412727450929.0127 -1031440828226.4786
2.8140938110193052 7826480936.677458 1415631015845.136 -1030774739810.8939
2.8178237713156324 7793234656.80945 1418533759974.3599 -1030108167502.8633
2.8215586755138857 7760121708.162449 1421435680594.9001 -1029441114136.7719
2.825298530166994 7727141596.42633 1424336774989.2827 -1028773582541.1133
2.829043341836573 7694293828.925793 1427237040444.352 -1028105575538.4966
2.832793117092934 7661577914.615894 1430136474251.2732 -1027437095945.6503
2.836547862515098 7628993364.07756 1433035073705.5405 -1026768146573.4302
2.8403075846908066 7596539689.513097 1435932836106.9856 -1026098730226.8243
2.8440722902165314 7564216404.741762 1438829758759.7786 -1025428849704.9591
2.8478419856974897 7532023025.1952715 1441725838972.439 -1024758507801.105
2.8516166777476517 7499959067.913389 1444621074057.839 -1024087707302.683
2.855396372989755 7468024051.539466 1447515461333.2114 -1023416450991.2704
2.859181078055316 7436217496.316009 1450408998120.154 -1022744741642.6056
2.8629707995846396 7404538924.080281 1453301681744.6362 -1022072582026.5966
2.8667655442268325 7372987858.259873 1456193509537.0054 -1021399974907.3247
2.8705653186398155 7341563823.868285 1459084478831.9922 -1020726923043.0508
2.874370129490333 7310266347.500559 1461974586968.717 -1020053429186.2225
2.8781799834539656 7279094957.328876 1464863831290.6943 -1019379496083.479
2.881994887215144 7248049183.098161 1467752209145.8423 -1018705126475.6576
2.885814847467157 7217128556.121748 1470639717886.4834 -1018030323097.7994
2.8896398709121667 7186332609.276973 1473526354869.3545 -1017355088679.1556
2.893469964261216 7155660877.000864 1476412117455.609 -1016679425943.1936
2.8973051342342453 7125112895.285754 1479297003010.8257 -1016003337607.6019
2.9011453875601014 7094688201.674964 1482181008905.0127 -1015326826384.2975
2.90499073097655 7064386335.258469 1485064132512.6138 -1014649894979.4314
2.9088411712302866 7034206836.668583 1487946371212.512 -1013972546093.3948
2.912696715076951 7004149248.075617 1490827722388.039 -1013294782420.8243
2.9165573692811346 6974213113.18362 1493708183426.9768 -1012616606650.609
2.920423140616397 6944397977.226043 1496587751721.5647 -1011938021465.8959
2.9242940358652763 6914703386.961457 1499466424668.5059 -1011259029544.0961
2.9281700618192983 6885128890.669298 1502344199668.9702 -1010579633556.8909
2.9320512252789923 6855674038.145563 1505221074128.6023 -1009899836170.238
2.9359375330539015 6826338380.698559 1508097045457.525 -1009219640044.3771
2.9398289919625937 6797121471.144658 1510972111070.3452 -1008539047833.8363
2.943725608832676 6768022863.804027 1513846268386.16 -1007858062187.4379
2.947627390500804 6739042114.496413 1516719514828.56 -1007176685748.305
2.951534343812695 6710178780.536895 1519591847825.6357 -1006494921153.8674
2.9554464756231402 6681432420.731674 1522463264809.984 -1005812771035.8671
2.959363792796018 6652802595.373839 1525333763218.7104 -1005130238020.3646
2.9632863022043017 6624288866.239196 1528203340493.4358 -1004447324727.7456
2.967214010730077 6595890796.582029 1531071994080.302 -1003764033772.7263
2.9711469252645504 6567607951.130949 1533939721429.9758 -1003080367764.3608
2.9750850527080615 6539439896.084691 1536806519997.6528 -1002396329306.0452
2.9790283999700984 6511386199.107933 1539672387243.0664 -1001711920995.5253
2.9829769739693046 6483446429.327171 1542537320630.4873 -1001027145424.9019
2.9869307816334967 6455620157.326512 1545401317628.7332 -1000342005180.6371
2.9908898298996722 6427906955.143563 1548264375711.1711 -999656502843.5618
2.9948541257140224 6400306396.265291 1551126492355.7214 -998970640988.8788
2.9988236760319484 6372818055.6238575 1553987665044.866 -998284422186.1716
3.0027984878180676 6345441509.592542 1556847891265.649 -997597848999.4098
3.00677856804623 6318176335.981588 1559707168509.6836 -996910923986.9541
3.010763923699529 6291022114.03412 1562565494273.158 -996223649701.5645
3.0147545617703138 6263978424.422049 1565422866056.8367 -995536028690.405
3.018750489260201 6237044849.2419615 1568279281366.068 -994848063495.0497
3.022751713180089 6210220972.011051 1571134737710.7874 -994159756651.4895
3.0267582405501674 6183506377.663047 1573989232605.5212 -993471110690.1383
3.0307700783999305 6156900652.544151 1576842763569.3933 -992782128135.8394
3.0347872337681925 6130403384.408965 1579695328126.1282 -992092811507.8701
3.0388097137030936 6104014162.416462 1582546923804.0547 -991403163319.9501
3.042837525262119 6077732577.125941 1585397548136.1123 -990713186080.246
3.046870675512107 6051558220.492981 1588247198659.8538 -990022882291.3782
3.050909171529262 6025490685.865439 1591095872917.4507 -989332254450.4271
3.0549530203991697 5999529567.979428 1593943568455.6968 -988641305048.939
3.0590022292168055 5973674462.955296 1596790282826.0134 -987950036572.9324
3.0630568050865494 5947924968.293637 1599636013584.4517 -987258451502.9044
3.0671167551221985 5922280682.871323 1602480758291.6995 -986566552313.8367
3.0711820864469783 5896741206.937472 1605324514513.0828 -985874341475.2019
3.075252806193556 5871306142.109523 1608167279818.5718 -985181821450.9692
3.0793289215040525 5845975091.369245 1611009051782.7852 -984488994699.6119
3.0834104395300566 5820747659.058775 1613849827984.9917 -983795863674.1122
3.0874973674326345 5795623450.876696 1616689606009.1167 -983102430821.968
3.091589712382346 5770602073.874057 1619528383443.746 -982408698585.199
3.0956874815592523 5745683136.450486 1622366157882.1272 -981714669400.3539
3.099790682152935 5720866248.35022 1625202926922.1775 -981020345698.5145
3.1038993213625026 5696151020.658221 1628038688166.4841 -980325729905.3044
3.1080134063966063 5671537065.796256 1630873439222.3105 -979630824440.8937
3.1121329444734527 5647023997.518992 1633707177701.5989 -978935631720.0051
3.1162579428208153 5622611430.910119 1636539901220.9746 -978240154151.9213
3.120388408676047 5598298982.378453 1639371607401.749 -977544394140.4902
3.1245243492860957 5574086269.654059 1642202293869.9255 -976848354084.132
3.1286657719075124 5549972911.78441 1645031958256.1997 -976152036375.8445
3.1328126838064674 5525958529.130488 1647860598195.966 -975455443403.2101
3.136965092258763 5502042743.362965 1650688211329.3208 -974758577548.4017
3.1411230045498426 5478225177.458352 1653514795301.0637 -974061441188.19
3.145286427974809 5454505455.695157 1656340347760.704 -973364036693.9474
3.1494553698384324 5430883203.65007 1659164866362.4634 -972666366431.6571
3.153629837455166 5407358048.194139 1661988348765.2776 -971968432761.9171
3.157809838149159 5383929617.488953 1664810792632.8035 -971270238039.9479
3.1619953792542654 5360597540.982865 1667632195633.4177 -970571784615.5984
3.1661864681140632 5337361449.407172 1670452555440.225 -969873074833.3517
3.1703831120818613 5314220974.77234 1673271869731.0576 -969174111032.3323
3.1745853185207173 5291175750.364231 1676090136188.4812 -968474895546.3112
3.1787930948034475 5268225410.740334 1678907352499.7969 -967775430703.7136
3.1830064483126406 5245369591.7259865 1681723516357.0452 -967075718827.6243
3.18722538644067 5222607930.410661 1684538625457.008 -966375762235.7936
3.191449916589707 5199940065.1441765 1687352677501.2126 -965675563240.6454
3.1956800461717347 5177365635.532993 1690165670195.935 -964975124149.2809
3.199915782608562 5154884282.436464 1692977601252.2036 -964274447263.4877
3.204157133331833 5132495647.96313 1695788468385.801 -963573534879.7435
3.208404105783044 5110199375.466998 1698598269317.268 -962872389289.2245
3.212656707413552 5087995109.543852 1701407001771.9053 -962171012777.8109
3.2169149456845934 5065882496.02754 1704214663479.7783 -961469407626.0929
3.2211788280672913 5043861181.986289 1707021252175.718 -960767576109.3773
3.2254483620426733 5021930815.719042 1709826765599.3264 -960065520497.6943
3.2297235551016827 5000091046.751765 1712631201494.9775 -959363243055.8029
3.2340044147451925 4978341525.833791 1715434557611.8218 -958660746043.1981
3.238290948484015 4956681904.934182 1718236831703.786 -957958031714.1172
3.2425831638389204 4935111837.238056 1721038021529.579 -957255102317.545
3.2468810683406457 4913630977.142974 1723838124852.6938 -956551960097.2222
3.251184669529911 4892238980.25527 1726637139441.41 -955848607291.6494
3.25549397495743 4870935503.386479 1729435063068.7952 -955145046134.095
3.2598089921839253 4849720204.549682 1732231893512.71 -954441278852.6014
3.2641297287801416 4828592742.955918 1735027628555.81 -953737307669.991
3.268456192326857 4807552779.010581 1737822265985.5474 -953033134803.8726
3.2727883904148967 4786599974.309838 1740615803594.172 -952328762466.6481
3.27712633064515 4765733991.637031 1743408239178.74 -951624192865.5184
3.281470020628579 4744954494.959104 1746199570541.109 -950919428202.4899
3.285819467986234 4724261149.423051 1748989795487.9448 -950214470674.3811
3.290174680349268 4703653621.352347 1751778911830.724 -949509322472.8285
3.2945356653589464 4683131578.243404 1754566917385.7334 -948803985784.2941
3.298902430666664 4662694688.762024 1757353809974.075 -948098462790.0706
3.3032749839339575 4642342622.73986 1760139587421.6675 -947392755666.288
3.307653332832518 4622075051.170896 1762924247559.2488 -946686866583.92
3.3120374850442067 4601891646.20793 1765707788222.3782 -945980797708.7913
3.3164274482610647 4581792081.159059 1768490207251.4387 -945274551201.5823
